,index,SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
9112,57061,Vacant/Abandoned Building,16-06410321,2016-09-10,Rear,,Open,REAR,Vacant,false,true,11402,S,THROOP,ST,60643,1169706.18046879,1829116.9750106,34,22,75,41.686592347592416,-87.65436274141943,"(41.686592347592416, -87.65436274141943)"
9113,57062,Vacant/Abandoned Building,16-05688890,2016-08-11,Front,,Open,,Vacant,true,false,11703,S,THROOP,ST,60643,1169767.50370641,1827162.54042598,34,5,53,41.68122772681639,-87.6541946488867,"(41.68122772681639, -87.6541946488867)"
9114,57063,Vacant/Abandoned Building,16-05975837,2016-08-23,Front,,Open,,Vacant,false,true,8200,S,MARQUETTE,AVE,60617,1195595.35221047,1851121.75699521,7,4,46,41.7463765192418,-87.55886352372471,"(41.7463765192418, -87.55886352372471)"
9115,57064,Vacant/Abandoned Building,16-06018037,2016-08-25,Front,,Boarded,,Vacant,false,false,9337,S,SAGINAW,AVE,60617,1195506.81060267,1843564.71477567,7,4,48,41.725641547172316,-87.55943694861429,"(41.725641547172316, -87.55943694861429)"
9116,57065,Vacant/Abandoned Building,16-05400370,2016-07-31,Rear,,Open,ALL DOORS AND WINDOWS,Vacant,false,true,8159,S,MUSKEGON,AVE,60617,1196582.72177064,1851416.1770178,7,4,46,41.747159986672784,-87.55523589770294,"(41.747159986672784, -87.55523589770294)"
9117,57066,Vacant/Abandoned Building,16-05430928,2016-08-01,Front,,Open,FRONT,Vacant,false,true,2873,E,91ST,ST,60617,1196814.98992704,1845175.8649332,7,4,46,41.73003030678507,-87.55459173270727,"(41.73003030678507, -87.55459173270727)"
9118,57067,Vacant/Abandoned Building,16-05482606,2016-08-03,Rear,,Open,REAR,Vacant,false,false,8219,S,MUSKEGON,AVE,60617,1196591.12177064,1851021.7770178,7,4,46,41.74607751456234,-87.55521818715576,"(41.74607751456234, -87.55521818715576)"
9119,57068,Vacant/Abandoned Building,16-05486083,2016-08-03,Front,,Boarded,,Vacant,false,false,1412,W,112TH,PL,60643,1168886.31922455,1830109.34343045,34,22,75,41.6893332646015,-87.6573356124629,"(41.6893332646015, -87.6573356124629)"
9120,57069,Vacant/Abandoned Building,16-05076839,2016-07-19,Front,,Open,FRONT-REAR AND SIDE,Vacant,false,false,8435,S,PAXTON,AVE,60617,1192311.03469153,1849500.44268953,7,4,46,41.74200797863178,-87.57095042309548,"(41.74200797863178, -87.57095042309548)"
9121,57070,Vacant/Abandoned Building,16-05092839,2016-07-19,Front,,Open,FRONT DOOR WIDE OPEN,Vacant,false,false,11437,S,CALUMET,AVE,60628,1180623.93406892,1829053.21788919,9,5,49,41.686174310402436,-87.61439682572265,"(41.686174310402436, -87.61439682572265)"
9122,57071,Vacant/Abandoned Building,16-04487068,2016-06-27,Rear,,Open,,Vacant,false,true,8317,S,MERRILL,AVE,60617,1191963.81928629,1850248.94240941,7,4,46,41.74407036253141,-87.57219833382831,"(41.74407036253141, -87.57219833382831)"
9123,57072,Vacant/Abandoned Building,16-03870147,2016-06-04,Front,,Open,DOORS/WINDOW,Vacant,false,false,11269,S,LOOMIS,ST,60643,1169010.11922455,1830112.24343045,34,22,75,41.68933855581868,-87.6568822980948,"(41.68933855581868, -87.6568822980948)"
9124,57073,Vacant/Abandoned Building,16-04233773,2016-06-17,Rear,,Open,,Occupied,false,true,11832,S,WATKINS,AVE,60643,1165521.14342353,1826223.05858436,34,22,75,41.67874042463028,-87.66976510830963,"(41.67874042463028, -87.66976510830963)"
9125,57074,Vacant/Abandoned Building,16-04261338,2016-06-18,Front,,Open,,Vacant,false,false,11857,S,VINCENNES,AVE,60643,1165100.45388752,1826083.96911317,34,22,75,41.67836761886586,-87.67130891361836,"(41.67836761886586, -87.67130891361836)"
9126,57075,Vacant/Abandoned Building,16-03624815,2016-05-25,,,,,,,,13346,S,RIVERDALE,AVE,60827,1182373.89233395,1816952.45628344,9,5,54,41.652927793565375,-87.60836328330376,"(41.652927793565375, -87.60836328330376)"
9127,57076,Vacant/Abandoned Building,16-03093047,2016-05-05,Front,,Boarded,,Vacant,false,false,13537,S,AVENUE L,,60633,1202096.18657361,1815899.21426624,10,4,55,41.649559779762185,-87.53623800190194,"(41.649559779762185, -87.53623800190194)"
9128,57077,Vacant/Abandoned Building,16-03319257,2016-05-13,Front,,Open,,Vacant,false,false,13526,S,BUFFALO,AVE,60633,1200107.34067808,1815875.28512499,10,4,55,41.64954434676582,-87.54351528727769,"(41.64954434676582, -87.54351528727769)"
9129,57084,Vacant/Abandoned Building,16-07808553,2016-11-14,Front,,Open,THE FRONT DOOR,Vacant,false,false,13346,S,RIVERDALE,AVE,60827,1182373.89233395,1816952.45628344,9,5,54,41.652927793565375,-87.60836328330376,"(41.652927793565375, -87.60836328330376)"
9130,57085,Vacant/Abandoned Building,16-07829616,2016-11-15,,,,,,,,8220,S,EXCHANGE,AVE,60617,1197256.37458654,1850951.45008519,7,4,46,41.745867998322936,-87.552782951271,"(41.745867998322936, -87.552782951271)"
9131,57086,Vacant/Abandoned Building,16-06673422,2016-09-21,,,,,,,,8408,S,PAXTON,AVE,60617,1192307.53469153,1849661.34268953,7,4,46,41.74244958755804,-87.57095802398443,"(41.74244958755804, -87.57095802398443)"
9132,57087,Vacant/Abandoned Building,16-07033289,2016-10-06,Rear,,Open,,Vacant,false,true,8731,S,WABASH,AVE,60619,1178236.82038827,1847119.60017397,9,6,44,41.73580524554704,-87.6225896241143,"(41.73580524554704, -87.6225896241143)"
9133,57088,Vacant/Abandoned Building,16-06288694,2016-09-05,Front,,Open,ALL ENTRIES OPEN,Vacant,false,true,13309,S,EBERHART,AVE,60827,1181868.74918963,1816792.64937617,9,5,54,41.65250090141392,-87.61021645356485,"(41.65250090141392, -87.61021645356485)"
9134,57089,Vacant/Abandoned Building,16-06543731,2016-09-15,Front,,Open,,Vacant,false,false,216,E,136TH,ST,60827,1180069.14093128,1815109.12568574,9,5,54,41.647922277904975,-87.61685218848598,"(41.647922277904975, -87.61685218848598)"
9135,57090,Vacant/Abandoned Building,16-05863069,2016-08-18,,,,,,,,13526,S,BUFFALO,AVE,60633,1200107.34067808,1815875.28512499,10,4,55,41.64954434676582,-87.54351528727769,"(41.64954434676582, -87.54351528727769)"
9136,57091,Vacant/Abandoned Building,16-05993696,2016-08-24,Front,,Open,REAR,Vacant,false,false,13537,S,AVENUE L,,60633,1202096.18657361,1815899.21426624,10,4,55,41.649559779762185,-87.53623800190194,"(41.649559779762185, -87.53623800190194)"
9137,57092,Vacant/Abandoned Building,16-06015050,2016-08-25,Front,,Open,OPEN AT THE REAR -- ROOF COLLAPSED -- PLS SECURE,Vacant,false,true,13248,S,BURLEY,AVE,60633,1199760.54272191,1817720.17813377,10,4,55,41.65461565644276,-87.54472235074785,"(41.65461565644276, -87.54472235074785)"
9138,57093,Vacant/Abandoned Building,16-03512717,2016-05-21,Rear,,Open,,Vacant,false,false,5175,W,BLOOMINGDALE,AVE,60639,1141644.34407629,1911478.11016849,37,25,25,41.91316587095744,-87.75506560077417,"(41.91316587095744, -87.75506560077417)"
9139,57106,Vacant/Abandoned Building,16-08206457,2016-12-07,,,,,,,,7955,S,COLES,AVE,60617,1198205.39546725,1852731.81991775,7,4,46,41.750729784687074,-87.54924618133194,"(41.750729784687074, -87.54924618133194)"
9140,57107,Vacant/Abandoned Building,16-08325389,2016-12-16,Front,,Open,INTERIOR,Vacant,true,false,7927,S,MANISTEE,AVE,60617,1195886.72007641,1852936.75746805,7,4,46,41.75134981863699,-87.55773595913928,"(41.75134981863699, -87.55773595913928)"
9141,57108,Vacant/Abandoned Building,16-06965594,2016-10-04,Front,,Open,FR,Vacant,false,true,5640,N,SHERIDAN,RD,60660,1168617.056384,1937674.4642699,48,20,77,41.984507948975626,-87.65521246716928,"(41.984507948975626, -87.65521246716928)"
9142,57109,Vacant/Abandoned Building,16-06988759,2016-10-04,Front,,Boarded,,Vacant,false,true,8006,S,EXCHANGE,AVE,60617,1197221.60537413,1852425.0838838,7,4,46,41.74991262407192,-87.55286137191116,"(41.74991262407192, -87.55286137191116)"
9143,57110,Vacant/Abandoned Building,16-07282358,2016-10-18,Front,,Open,ALL ENTRIES,Vacant,false,false,4400,N,CLARENDON,AVE,60640,1170124.00038189,1929426.62978197,46,19,3,41.96184280754775,-87.64991214718103,"(41.96184280754775, -87.64991214718103)"
9144,57111,Vacant/Abandoned Building,16-07302458,2016-10-19,Front,,Open,,Vacant,false,false,7918,S,SOUTH SHORE,DR,60617,1198508.09436963,1853068.2980964,7,4,46,41.751645529114256,-87.54812572151053,"(41.751645529114256, -87.54812572151053)"
9145,57112,Vacant/Abandoned Building,16-07314051,2016-10-20,Front,,Boarded,,Vacant,false,false,7928,S,MUSKEGON,AVE,60617,1196548.32007878,1852948.23716963,7,4,46,41.75136492829124,-87.55531118988152,"(41.75136492829124, -87.55531118988152)"
9146,57113,Vacant/Abandoned Building,16-06332409,2016-09-07,,,,,,,,3338,N,MARSHFIELD,AVE,60657,1164729.52970854,1922222.80826734,47,19,6,41.94219153324167,-87.66995023221354,"(41.94219153324167, -87.66995023221354)"
9147,57114,Vacant/Abandoned Building,16-06360414,2016-09-08,,,,,,,,750,W,MONTROSE,AVE,60613,1170766.67397423,1929445.4138295,46,19,3,41.96188026171032,-87.64754877660813,"(41.96188026171032, -87.64754877660813)"
9148,57115,Vacant/Abandoned Building,16-06437872,2016-09-11,Front,,Open,FRONT,Vacant,false,false,8754,S,MICHIGAN,AVE,60619,1178681.1428193,1846978.94213406,9,6,44,41.73540918200633,-87.62096606811483,"(41.73540918200633, -87.62096606811483)"
9149,57116,Vacant/Abandoned Building,16-05597246,2016-08-08,Rear,,Boarded,,Vacant,false,true,2951,E,80TH,PL,60617,1197459.69748861,1852172.20472543,7,4,46,41.749212775455625,-87.55199733438735,"(41.749212775455625, -87.55199733438735)"
9150,57117,Vacant/Abandoned Building,16-06117522,2016-08-29,Front,,Open,ALL DOORS AND WINDOWS,Vacant,false,true,12329,S,PERRY,AVE,60628,1177823.27313338,1823200.56287942,9,5,53,41.67017741398629,-87.62482563014918,"(41.67017741398629, -87.62482563014918)"
9151,57118,Vacant/Abandoned Building,16-05088092,2016-07-19,Front,,Open,,Vacant,false,false,12421,S,YALE,AVE,60628,1176860.41566556,1822572.92699644,9,5,53,41.668476751177664,-87.62836836901396,"(41.668476751177664, -87.62836836901396)"
9152,57119,Vacant/Abandoned Building,16-05176100,2016-07-23,Front,,Boarded,FRONT DOOR,Vacant,false,true,8005,S,EXCHANGE,AVE,60617,1197221.30537413,1852436.1838838,7,4,46,41.74994309075089,-87.55286210225722,"(41.74994309075089, -87.55286210225722)"
9153,57120,Vacant/Abandoned Building,16-05294796,2016-07-28,Front,,Open,"CALLER UNSURE OF ADDRESS, EITHER 8035 OR 8033.",Vacant,false,false,8035,S,HOUSTON,AVE,60617,1197888.93589735,1852159.08976871,7,4,46,41.749166080172564,-87.5504249103839,"(41.749166080172564, -87.5504249103839)"
9154,57121,Vacant/Abandoned Building,16-04471507,2016-06-26,Front,,Open,FRONT,Vacant,false,false,3050,E,79TH,PL,60617,1197883.15416792,1852840.35008824,7,4,46,41.75103565151671,-87.55042338107678,"(41.75103565151671, -87.55042338107678)"
9155,57122,Vacant/Abandoned Building,16-04580741,2016-06-30,Rear,,Open,FRONT DOOR,Vacant,false,true,12147,S,MICHIGAN,AVE,60628,1179031.25956559,1824346.40297819,9,5,53,41.67329443510778,-87.62036984728617,"(41.67329443510778, -87.62036984728617)"
9156,57123,Vacant/Abandoned Building,16-04673364,2016-07-03,Rear,,Open,UNKNOWN,Vacant,false,true,12729,S,WALLACE,ST,60628,1174627.97366893,1820469.31840776,9,5,53,41.662753925274615,-87.63660088686365,"(41.662753925274615, -87.63660088686365)"
9157,57124,Vacant/Abandoned Building,16-03966885,2016-06-08,,,,,,,,750,W,MONTROSE,AVE,60613,1170766.67397423,1929445.4138295,46,19,3,41.96188026171032,-87.64754877660813,"(41.96188026171032, -87.64754877660813)"
9158,57125,Vacant/Abandoned Building,16-04016208,2016-06-09,Front,,Open,FRONT WINDOW,Vacant,false,false,12043,S,WENTWORTH,AVE,60628,1177112.52196729,1824908.47009289,9,5,53,41.67488018513134,-87.62737568815358,"(41.67488018513134, -87.62737568815358)"
9159,57126,Vacant/Abandoned Building,16-03566195,2016-05-23,,,,,,,,11935,S,PRAIRIE,AVE,60628,1180055.41320724,1825877.12499237,9,5,53,41.67747164963125,-87.61657478612827,"(41.67747164963125, -87.61657478612827)"
9160,57127,Vacant/Abandoned Building,15-03022826,2015-06-27,Front,,Boarded,NONE,Vacant,false,false,5640,N,SHERIDAN,RD,60660,1168617.056384,1937674.4642699,48,20,77,41.984507948975626,-87.65521246716928,"(41.984507948975626, -87.65521246716928)"
9161,57128,Vacant/Abandoned Building,15-03596740,2015-07-23,Front,,Boarded,,Vacant,false,false,2051,W,GRACE,ST,60618,1161905.16989471,1925225.31511962,47,19,5,41.950490088015044,-87.68024690381276,"(41.950490088015044, -87.68024690381276)"
9162,57129,Vacant/Abandoned Building,15-05920968,2015-11-03,,,,,,,,2043,W,BIRCHWOOD,AVE,60645,1161269.42637553,1949799.55697808,49,24,1,42.017936019670856,-87.68189678811316,"(42.017936019670856, -87.68189678811316)"
9163,57130,Vacant/Abandoned Building,15-06600869,2015-12-08,Front,,Open,BASEMENT WINDOW F5RONT,Vacant,false,false,4153,N,WESTERN,AVE,60618,1159626.92662471,1927599.14998883,47,19,5,41.9570513573342,-87.68855589287479,"(41.9570513573342, -87.68855589287479)"
9164,57131,Vacant/Abandoned Building,16-00947056,2016-02-16,Front,,Open,FRONT,Vacant,false,false,11820,S,PRAIRIE,AVE,60628,1180035.13659373,1826642.19987826,9,5,53,41.6795715906677,-87.61662571004504,"(41.6795715906677, -87.61662571004504)"
9165,57132,Vacant/Abandoned Building,15-02338099,2015-05-29,Front,,Open,,Vacant,true,true,1930,W,CHASE,AVE,60626,1162110.01981493,1948258.43887737,49,24,1,42.01368956193735,-87.67884693603625,"(42.01368956193735, -87.67884693603625)"
9166,57144,Vacant/Abandoned Building,16-08206522,2016-12-07,Rear,,Open,FRONT,Vacant,false,false,2442,E,79TH,ST,60649,1193947.42660146,1853064.60337294,7,4,43,41.75174839037904,-87.56483819705393,"(41.75174839037904, -87.56483819705393)"
9167,57145,Vacant/Abandoned Building,16-07551570,2016-10-31,Front,,Open,FRONT AND BACK,Vacant,false,false,9343,S,UNIVERSITY,AVE,,1185509.40309634,1843262.44137161,8,4,47,41.72505287988149,-87.59606690847124,"(41.72505287988149, -87.59606690847124)"
9168,57146,Vacant/Abandoned Building,16-07551586,2016-10-31,Front,,Open,FRONT AND BACK,Vacant,false,false,9345,S,UNIVERSITY,AVE,60619,1185509.80309634,1843249.24137161,8,4,47,41.72501664819551,-87.59606585739552,"(41.72501664819551, -87.59606585739552)"
9169,57147,Vacant/Abandoned Building,16-07551595,2016-10-31,Front,,Open,FRONT AND BACK,Vacant,false,false,9347,S,UNIVERSITY,AVE,60619,1185510.20309634,1843236.04137161,8,4,47,41.7249804165093,-87.59606480632068,"(41.7249804165093, -87.59606480632068)"
9170,57148,Vacant/Abandoned Building,16-07720626,2016-11-09,Front,,Open,BACK,Vacant,false,false,8526,S,EUCLID,AVE,,1190669.19702239,1848827.47558541,8,4,45,41.74020105175429,-87.57698765357877,"(41.74020105175429, -87.57698765357877)"
9171,57149,Vacant/Abandoned Building,16-07970339,2016-11-23,Front,,Open,BACK DOOR,Vacant,false,true,1309,E,75TH,ST,60619,1186274.99271973,1855532.2278059,5,4,43,41.7587044050321,-87.5928758531292,"(41.7587044050321, -87.5928758531292)"
9172,57150,Vacant/Abandoned Building,16-07031013,2016-10-06,Front,,Open,REAR DOOR,Vacant,false,true,10717,S,WABASH,AVE,60628,1178474.52988595,1833919.46380543,9,5,49,41.699576942592586,-87.62211824455558,"(41.699576942592586, -87.62211824455558)"
9173,57151,Vacant/Abandoned Building,16-07302501,2016-10-19,Front,,Open,,Vacant,false,false,2459,E,79TH,ST,60649,1194031.32660146,1853067.00337294,7,4,46,41.75175291932265,-87.56453067001327,"(41.75175291932265, -87.56453067001327)"
9174,57152,Vacant/Abandoned Building,16-06598751,2016-09-17,Garage,,Open,DOORS BROKEN,Vacant,false,false,6839,S,CRANDON,AVE,60649,1192502.45796601,1860059.5465293,5,3,43,41.77097835999341,-87.56990574746193,"(41.77097835999341, -87.56990574746193)"
9175,57153,Vacant/Abandoned Building,16-06818617,2016-09-27,Front,,Open,ROOF OPEN,Vacant,false,false,5406,W,OHIO,ST,60644,1140154.47878459,1903442.08646693,37,15,25,41.89114150854866,-87.76073616406141,"(41.89114150854866, -87.76073616406141)"
9176,57154,Vacant/Abandoned Building,16-05708230,2016-08-12,Front,,Open,,Vacant,false,false,11419,S,CALUMET,AVE,60628,1180618.61107985,1829233.3339182,9,5,49,41.68666869629655,-87.61441080945781,"(41.68666869629655, -87.61441080945781)"
9177,57155,Vacant/Abandoned Building,16-05876437,2016-08-19,Rear,,Open,REAR ENTRANCE OPEN,Vacant,false,true,10562,S,EDBROOKE,AVE,60628,1179137.89110852,1834921.81663374,9,5,49,41.702312479499774,-87.61965890352545,"(41.702312479499774, -87.61965890352545)"
9178,57156,Vacant/Abandoned Building,16-06064176,2016-08-27,Front,,Open,DOORS ON WEST AND SOUTH SIDES OF PROPERTY,Vacant,false,false,11626,S,MICHIGAN,AVE,60628,1178933.52230981,1827429.67011621,9,5,53,41.68175760183797,-87.6206342272663,"(41.68175760183797, -87.6206342272663)"
9179,57157,Vacant/Abandoned Building,16-06165140,2016-08-31,Front,,Boarded,,Vacant,false,false,9111,S,HARPER,AVE,60619,1188038.04800624,1844862.71727428,8,4,48,41.729384403523156,-87.58675372576879,"(41.729384403523156, -87.58675372576879)"
9180,57158,Vacant/Abandoned Building,16-05156949,2016-07-22,Front,,Open,WINDOWS FRONT AND BACK,Vacant,false,true,8616,S,EUCLID,AVE,60617,1190681.84788673,1848231.09489509,8,4,45,41.73856422216027,-87.57696050762138,"(41.73856422216027, -87.57696050762138)"
9181,57159,Vacant/Abandoned Building,16-04499828,2016-06-27,Rear,,Open,REAR,Vacant,false,false,24,E,118TH,ST,60628,1178508.11777913,1826733.58099439,9,5,53,41.67985707542863,-87.62221246727593,"(41.67985707542863, -87.62221246727593)"
9182,57160,Vacant/Abandoned Building,16-04800204,2016-07-08,Front,,Open,FRONT,Vacant,false,false,7952,S,COLFAX,AVE,60617,1194896.97589845,1852742.7501183,7,4,46,41.75084187327454,-87.56136919278855,"(41.75084187327454, -87.56136919278855)"
9183,57161,Vacant/Abandoned Building,16-04298990,2016-06-20,Front,,Open,,Vacant,false,true,11330,S,INDIANA,AVE,60628,1179591.8611272,1829868.19922793,9,5,49,41.68843430983241,-87.61815025250347,"(41.68843430983241, -87.61815025250347)"
9184,57162,Vacant/Abandoned Building,16-04353653,2016-06-22,Front,,Boarded,,Vacant,false,false,7406,S,CRANDON,AVE,60649,1192827.12150668,1856305.57990929,7,3,43,41.760669276751564,-87.56883797731734,"(41.760669276751564, -87.56883797731734)"
9185,57163,Vacant/Abandoned Building,16-04453795,2016-06-26,Rear,,Open,,Vacant,false,true,8742,S,CONSTANCE,AVE,60617,1190038.92051095,1847375.12290924,8,4,48,41.73623083460561,-87.57934349222033,"(41.73623083460561, -87.57934349222033)"
9186,57164,Vacant/Abandoned Building,15-03272269,2015-07-08,Front,,Open,,Vacant,false,false,604,N,LONG,AVE,60644,1140217.07878459,1903470.38646693,37,15,25,41.89121802066637,-87.76050556755499,"(41.89121802066637, -87.76050556755499)"
9187,57165,Vacant/Abandoned Building,15-06777460,2015-12-16,,,,,,,,5406,W,OHIO,ST,60644,1140154.47878459,1903442.08646693,37,15,25,41.89114150854866,-87.76073616406141,"(41.89114150854866, -87.76073616406141)"
9188,57183,Vacant/Abandoned Building,16-08206679,2016-12-07,Front,,Boarded,FRONT/REAR,Vacant,false,true,642,N,AVERS,AVE,60624,1150608.38298677,1904013.38410088,37,11,23,41.89251135882396,-87.72232875537466,"(41.89251135882396, -87.72232875537466)"
9189,57184,Vacant/Abandoned Building,16-08223900,2016-12-08,Front,,Boarded,,Vacant,false,false,2242,N,LECLAIRE,AVE,60639,1142022.40640276,1914431.44810568,36,25,19,41.92126314409892,-87.7536033225049,"(41.92126314409892, -87.7536033225049)"
9190,57185,Vacant/Abandoned Building,16-08322940,2016-12-16,Front,,Open,,Vacant,false,false,933,N,LATROBE,AVE,60651,1141187.42627765,1905714.02280956,37,15,25,41.897356996204074,-87.75688653975726,"(41.897356996204074, -87.75688653975726)"
9191,57186,Vacant/Abandoned Building,16-07663526,2016-11-06,Front,,Open,,Vacant,true,false,4059,W,CRYSTAL,ST,60651,1149091.68772962,1908028.31868923,37,25,23,41.90355825801219,-87.72779493030374,"(41.90355825801219, -87.72779493030374)"
9192,57187,Vacant/Abandoned Building,16-07723279,2016-11-09,,,,,,,,7406,S,WENTWORTH,AVE,60621,1176250.96059966,1855865.56011923,6,7,69,41.75984999834796,-87.62960297712084,"(41.75984999834796, -87.62960297712084)"
9193,57188,Vacant/Abandoned Building,16-07908171,2016-11-19,Front,,Open,FRONT DOOR,Vacant,false,false,10215,S,RHODES,AVE,60628,1181713.16127789,1837350.3646939,9,5,49,41.70891778273674,-87.61015437096083,"(41.70891778273674, -87.61015437096083)"
9194,57189,Vacant/Abandoned Building,16-07957447,2016-11-22,Rear,,Open,REAR,Vacant,false,true,7606,S,LAFAYETTE,AVE,60620,1177157.29602548,1854531.88606629,6,6,69,41.75616984943171,-87.62632145082631,"(41.75616984943171, -87.62632145082631)"
9195,57190,Vacant/Abandoned Building,16-07164100,2016-10-12,Front,,Open,FRONT,Vacant,false,false,3621,N,LOTUS,AVE,60641,1139382.89020514,1923541.84512205,36,16,15,41.94631157634274,-87.76307902755836,"(41.94631157634274, -87.76307902755836)"
9196,57191,Vacant/Abandoned Building,16-07387098,2016-10-24,,,,,,,,1515,N,LUNA,AVE,60651,1139058.47942069,1909525.53878936,37,25,25,41.90785523788319,-87.76461319021806,"(41.90785523788319, -87.76461319021806)"
9197,57192,Vacant/Abandoned Building,16-07422426,2016-10-25,Front,,Open,NO,Vacant,false,false,7636,S,WABASH,AVE,60619,1178038.08760896,1854397.36662687,6,6,69,41.755780804112625,-87.62309762769543,"(41.755780804112625, -87.62309762769543)"
9198,57193,Vacant/Abandoned Building,16-06468304,2016-09-12,Front,,Boarded,,Vacant,false,false,4837,W,THOMAS,ST,60651,1143850.73452384,1906879.07412865,37,15,25,41.90050450746805,-87.74707519234883,"(41.90050450746805, -87.74707519234883)"
9199,57194,Vacant/Abandoned Building,16-06497345,2016-09-13,Front,,Open,DOORS AND WINDOWS UNSECURED,Vacant,false,true,7615,S,WABASH,AVE,60619,1178034.68760896,1854538.26662687,6,6,69,41.75616752680884,-87.62310582497176,"(41.75616752680884, -87.62310582497176)"
9200,57195,Vacant/Abandoned Building,16-05799009,2016-08-16,,,,,,,,6422,W,BELMONT,AVE,60634,1132909.21991747,1920581.20392589,36,16,17,41.93830296968467,-87.78694394543433,"(41.93830296968467, -87.78694394543433)"
9201,57196,Vacant/Abandoned Building,16-06263454,2016-09-03,Front,,Open,FRONT DOORS AND WINDOWS,Vacant,false,true,62,E,75TH,ST,60619,1178176.11847439,1855306.80767709,6,3,69,41.75827328524257,-87.6225642442641,"(41.75827328524257, -87.6225642442641)"
9202,57197,Vacant/Abandoned Building,16-05237131,2016-07-26,,,,,,,,4930,W,HURON,ST,60644,1143362.666327,1904189.65909632,37,15,25,41.89313358240632,-87.74893520032738,"(41.89313358240632, -87.74893520032738)"
9203,57198,Vacant/Abandoned Building,16-05407611,2016-08-01,Front,,Open,"SECURED, BUT NOT BOARDED UP",Vacant,false,false,5437,W,HADDON,AVE,60651,1139796.8414173,1907130.33998676,37,15,25,41.90126906552071,-87.7619594046808,"(41.90126906552071, -87.7619594046808)"
9204,57199,Vacant/Abandoned Building,16-05407628,2016-08-01,Front,,Open,"SECURED, BUT NOT BOARDED UP",Vacant,false,false,5443,W,HADDON,AVE,60651,1139748.5414173,1907129.43998676,37,15,25,41.901267478432466,-87.76213683972271,"(41.901267478432466, -87.76213683972271)"
9205,57200,Vacant/Abandoned Building,16-05412115,2016-08-01,Rear,,Open,UNKNOWN,Vacant,false,true,3701,N,LINDER,AVE,60641,1139031.01360887,1924069.26283083,36,16,15,41.9477652790646,-87.76435956297351,"(41.9477652790646, -87.76435956297351)"
9206,57201,Vacant/Abandoned Building,16-05443278,2016-08-02,Front,,Open,FRONT,Vacant,false,true,919,N,SPRINGFIELD,AVE,60651,1150218.16997437,1905897.68001015,37,11,23,41.89768967702843,-87.723712689033,"(41.89768967702843, -87.723712689033)"
9207,57202,Vacant/Abandoned Building,16-05528028,2016-08-05,Rear,,Open,BACK DOOR TAKEN OFF,Vacant,true,false,7433,S,MICHIGAN,AVE,60619,1178446.2555291,1855758.50087077,6,3,69,41.75950665292389,-87.62156052719266,"(41.75950665292389, -87.62156052719266)"
9208,57203,Vacant/Abandoned Building,16-04339611,2016-06-21,Front,,Open,ALL,Vacant,false,false,4125,W,POTOMAC,AVE,60651,1148642.77790159,1908341.90698647,37,25,23,41.90442745978493,-87.72943578244382,"(41.90442745978493, -87.72943578244382)"
9209,57204,Vacant/Abandoned Building,16-04370837,2016-06-22,Front,,Boarded,WINDOWS IN THE REAR ARE NOT BOARDED UP,Vacant,false,false,10036,S,PRINCETON,AVE,60628,1176060.90131184,1838266.68257546,9,5,49,41.711560686767186,-87.630826020568,"(41.711560686767186, -87.630826020568)"
9210,57205,Vacant/Abandoned Building,16-04385308,2016-06-23,Rear,,Open,NONE,Vacant,false,false,5200,W,CHICAGO,AVE,60651,1141543.9480332,1904834.19659763,37,15,25,41.8949360681635,-87.75559882428952,"(41.8949360681635, -87.75559882428952)"
9211,57206,Vacant/Abandoned Building,16-04491453,2016-06-27,Rear,,Open,"DOORS TORN DOWN, AND GATE IN THE BACK ALLEY, THE BOARDS ARE DOWN.",Vacant,false,true,6346,W,BELMONT,AVE,60634,1133525.3840204,1920597.53796837,36,16,17,41.93833699318286,-87.7846789815386,"(41.93833699318286, -87.7846789815386)"
9212,57207,Vacant/Abandoned Building,16-04521094,2016-06-28,Front,,Open,,Vacant,false,true,10641,S,RHODES,AVE,60628,1181796.84606673,1834514.20270503,9,5,49,41.70113305496384,-87.60993515854183,"(41.70113305496384, -87.60993515854183)"
9213,57208,Vacant/Abandoned Building,16-04546150,2016-06-29,Front,,Open,"GARAGE IS DILAPITATED ,, NOT BEING MAINTAINED.. YOU CANNOT SEE THE HOUSE BECAUSE THE GRASS AND WEEDS ARE TOO HIGH",Vacant,false,false,9900,S,NORMAL,AVE,60628,1174709.95992347,1839249.6930951,9,22,73,41.714288346552976,-87.6357443215596,"(41.714288346552976, -87.6357443215596)"
